,OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,staid,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName,agency_cd,station_nm,site_tp_cd,lat_va,long_va,dec_lat_va,dec_long_va,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no
974,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000303,Sample-Routine,Water,Groundwater,2020-08-19,12:10:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433600110443701,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,4-Methyl-1H-benzotriazole,Recoverable,1.0,ug/l,,Accepted,,Actual,,,,,,,63120,,,,,,,,,,"State Laboratory of Hygiene, Wisconsin",2020-11-20,,Lower limit of detection,0.35,ug/l,2020-11-20,NWIS,USGS,42-116-14ccb01 JH-2.5,GW,433559.8,1104437.5,43.59994444,-110.74375,G,5,NAD83,NAD83,56,56,39,US,NWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6410.76,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100921.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,55.0,55.0,D,8664DEF00
975,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000303,Sample-Routine,Water,Groundwater,2020-08-19,12:10:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433600110443701,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Turbidity,Total,2.5,NTRU,,Accepted,,Actual,,,,,,,63676,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,USGS,42-116-14ccb01 JH-2.5,GW,433559.8,1104437.5,43.59994444,-110.74375,G,5,NAD83,NAD83,56,56,39,US,NWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6410.76,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100921.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,55.0,55.0,D,8664DEF00
976,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000303,Sample-Routine,Water,Groundwater,2020-08-19,12:10:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433600110443701,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Not Detected,"1,2,3-Benzotriazole",Total,,,,Accepted,,Actual,,,,,,,68282,,,,,,,,,,"State Laboratory of Hygiene, Wisconsin",2020-11-20,,Lower limit of detection,0.25,ug/l,2020-11-20,NWIS,USGS,42-116-14ccb01 JH-2.5,GW,433559.8,1104437.5,43.59994444,-110.74375,G,5,NAD83,NAD83,56,56,39,US,NWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6410.76,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100921.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,55.0,55.0,D,8664DEF00
977,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000303,Sample-Routine,Water,Groundwater,2020-08-19,12:10:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433600110443701,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Total dissolved solids,Dissolved,178.0,mg/l,,Accepted,,Actual,,,180 deg C,,,,70300,,,,,,ROE10,USGS,"ROE, wf, 180C, by weight (NWQL)","USGS TWRI 5-A1/1989, p 437","USGS-National Water Quality Lab, Denver, CO",2020-10-21,,Lower Reporting Limit,20.0,mg/l,,NWIS,USGS,42-116-14ccb01 JH-2.5,GW,433559.8,1104437.5,43.59994444,-110.74375,G,5,NAD83,NAD83,56,56,39,US,NWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6410.76,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100921.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,55.0,55.0,D,8664DEF00
978,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000303,Sample-Routine,Water,Groundwater,2020-08-19,12:10:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433600110443701,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Total dissolved solids,Dissolved,178.0,mg/l,,Accepted,,Actual,,,,,,,70301,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,USGS,42-116-14ccb01 JH-2.5,GW,433559.8,1104437.5,43.59994444,-110.74375,G,5,NAD83,NAD83,56,56,39,US,NWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6410.76,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100921.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,55.0,55.0,D,8664DEF00
979,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000303,Sample-Routine,Water,Groundwater,2020-08-19,12:10:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433600110443701,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Total dissolved solids,Dissolved,0.24,tons/ac ft,,Accepted,,Actual,,,,,,,70303,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,USGS,42-116-14ccb01 JH-2.5,GW,433559.8,1104437.5,43.59994444,-110.74375,G,5,NAD83,NAD83,56,56,39,US,NWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6410.76,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100921.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,55.0,55.0,D,8664DEF00
980,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000303,Sample-Routine,Water,Groundwater,2020-08-19,12:10:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433600110443701,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Not Detected,Ammonia and ammonium,Dissolved,,,,Accepted,,Actual,,,,,,,71846,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.013,mg/l NH4,,NWIS,USGS,42-116-14ccb01 JH-2.5,GW,433559.8,1104437.5,43.59994444,-110.74375,G,5,NAD83,NAD83,56,56,39,US,NWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6410.76,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100921.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,55.0,55.0,D,8664DEF00
981,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000303,Sample-Routine,Water,Groundwater,2020-08-19,12:10:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433600110443701,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Nitrate,Dissolved,1.39,mg/l asNO3,,Accepted,,Actual,,,,,,,71851,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,USGS,42-116-14ccb01 JH-2.5,GW,433559.8,1104437.5,43.59994444,-110.74375,G,5,NAD83,NAD83,56,56,39,US,NWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6410.76,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100921.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,55.0,55.0,D,8664DEF00
982,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000303,Sample-Routine,Water,Groundwater,2020-08-19,12:10:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433600110443701,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Not Detected,Nitrite,Dissolved,,,,Accepted,,Actual,,,,,,,71856,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.003,mg/l asNO2,,NWIS,USGS,42-116-14ccb01 JH-2.5,GW,433559.8,1104437.5,43.59994444,-110.74375,G,5,NAD83,NAD83,56,56,39,US,NWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6410.76,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100921.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,55.0,55.0,D,8664DEF00
983,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000303,Sample-Routine,Water,Groundwater,2020-08-19,12:10:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433600110443701,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Not Detected,Bromide,Dissolved,,,,Accepted,,Actual,,,,,,,71870,,,,,,IC027,USGS,New ion chromatography method,"USGS TWRI 5-A1/1989, p 523","USGS-National Water Quality Lab, Denver, CO",2020-10-23,,Detection limit by DQCALC,0.01,mg/l,,NWIS,USGS,42-116-14ccb01 JH-2.5,GW,433559.8,1104437.5,43.59994444,-110.74375,G,5,NAD83,NAD83,56,56,39,US,NWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6410.76,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100921.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,55.0,55.0,D,8664DEF00
984,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000303,Sample-Routine,Water,Groundwater,2020-08-19,12:10:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433600110443701,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Depth to water level below land surface,,47.2,ft,,Accepted,,Actual,,,,,,,72019,,,,,,WLETP,USGS,"GW level, electric tape",USGS GWPD 4--Water-level meas. using an elec. tape,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,USGS,42-116-14ccb01 JH-2.5,GW,433559.8,1104437.5,43.59994444,-110.74375,G,5,NAD83,NAD83,56,56,39,US,NWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6410.76,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100921.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,55.0,55.0,D,8664DEF00
985,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000303,Sample-Routine,Water,Groundwater,2020-08-19,12:10:00,MDT,,,,50.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433600110443701,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Specific conductance,Total,297.0,uS/cm @25C,,Accepted,,Actual,,,25 deg C,,,,90095,,,,,,WHT03,USGS,"Specific cond, lab, autom bridge","USGS TWRI 5-A1/1989, p 461","USGS-National Water Quality Lab, Denver, CO",2020-08-27,,Lower Reporting Limit,5.0,uS/cm @25C,,NWIS,USGS,42-116-14ccb01 JH-2.5,GW,433559.8,1104437.5,43.59994444,-110.74375,G,5,NAD83,NAD83,56,56,39,US,NWSWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6410.76,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20100921.0,20101103,,,MST,Y,C,YY Y Y,N100ALLUVL,111TRRC,U,55.0,55.0,D,8664DEF00
986,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000301,Sample-Routine,Water,Groundwater,2020-08-20,10:00:00,MDT,,,,51.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433603110443501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Flow rate, instantaneous",,0.3,gal/min,,Accepted,,Actual,,,,,,,59,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,USGS,42-116-14cbc01  JH-3,GW,433602.9,1104434.71,43.60073657,-110.7437391,G,R,NAD27,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6412.22,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080813.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.23,60.23,D,8664DEF00
987,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000301,Sample-Routine,Water,Groundwater,2020-08-20,10:00:00,MDT,,,,51.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433603110443501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Specific conductance,Total,293.0,uS/cm @25C,,Accepted,,Actual,,,25 deg C,,,,95,,,,,,SC001,USGS,Specific conductance sensor,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,USGS,42-116-14cbc01  JH-3,GW,433602.9,1104434.71,43.60073657,-110.7437391,G,R,NAD27,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6412.22,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080813.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.23,60.23,D,8664DEF00
988,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000301,Sample-Routine,Water,Groundwater,2020-08-20,10:00:00,MDT,,,,51.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433603110443501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Acidity, (H+)",Total,3e-05,mg/l,,Accepted,,Actual,,,,,,,191,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,USGS,42-116-14cbc01  JH-3,GW,433602.9,1104434.71,43.60073657,-110.7437391,G,R,NAD27,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6412.22,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080813.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.23,60.23,D,8664DEF00
989,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000301,Sample-Routine,Water,Groundwater,2020-08-20,10:00:00,MDT,,,,51.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433603110443501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Temperature, water",,9.7,deg C,,Accepted,,Actual,,,,,,,10,,,,,,THM01,USGS,"Temperature, water, thermistor","USGS National Field Manual, Chapter A6.1",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,USGS,42-116-14cbc01  JH-3,GW,433602.9,1104434.71,43.60073657,-110.7437391,G,R,NAD27,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6412.22,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080813.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.23,60.23,D,8664DEF00
990,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000301,Sample-Routine,Water,Groundwater,2020-08-20,10:00:00,MDT,,,,51.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433603110443501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Temperature, air, deg C",,23.5,deg C,,Accepted,,Actual,,,,,,,20,,,,,,THM05,USGS,"Temperature, air, liq-in-glass","USGS National Field Manual, Chapter A6.1",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,USGS,42-116-14cbc01  JH-3,GW,433602.9,1104434.71,43.60073657,-110.7437391,G,R,NAD27,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6412.22,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080813.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.23,60.23,D,8664DEF00
991,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000301,Sample-Routine,Water,Groundwater,2020-08-20,10:00:00,MDT,,,,51.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433603110443501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Barometric pressure,,605.0,mm/Hg,,Accepted,,Actual,,,,,,,25,,,,,,BAROM,USGS,"Atmospheric pressure, barometer",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,USGS,42-116-14cbc01  JH-3,GW,433602.9,1104434.71,43.60073657,-110.7437391,G,R,NAD27,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6412.22,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080813.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.23,60.23,D,8664DEF00
992,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000301,Sample-Routine,Water,Groundwater,2020-08-20,10:00:00,MDT,,,,51.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433603110443501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Oxygen,Dissolved,0.4,mg/l,,Accepted,,Actual,,,,,,,300,,,,,,LUMIN,USGS,"Diss oxygen, luminescence sensor",ASTM,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,USGS,42-116-14cbc01  JH-3,GW,433602.9,1104434.71,43.60073657,-110.7437391,G,R,NAD27,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6412.22,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080813.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.23,60.23,D,8664DEF00
993,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000301,Sample-Routine,Water,Groundwater,2020-08-20,10:00:00,MDT,,,,51.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433603110443501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Oxygen,Dissolved,4.0,% saturatn,,Accepted,,Actual,,,,,,,301,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,USGS,42-116-14cbc01  JH-3,GW,433602.9,1104434.71,43.60073657,-110.7437391,G,R,NAD27,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6412.22,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080813.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.23,60.23,D,8664DEF00
994,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000301,Sample-Routine,Water,Groundwater,2020-08-20,10:00:00,MDT,,,,51.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433603110443501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,pH,Total,7.6,std units,,Accepted,,Actual,,,,,,,400,,,,,,PROBE,USGS,"pH, field, electrometric","USGS National Field Manual, Chapter A6.4",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,USGS,42-116-14cbc01  JH-3,GW,433602.9,1104434.71,43.60073657,-110.7437391,G,R,NAD27,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6412.22,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080813.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.23,60.23,D,8664DEF00
995,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000301,Sample-Routine,Water,Groundwater,2020-08-20,10:00:00,MDT,,,,51.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433603110443501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,pH,Total,8.4,std units,,Accepted,,Actual,,,,,,,403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363","USGS-National Water Quality Lab, Denver, CO",2020-08-28,,Lower Reporting Limit,0.1,std units,,NWIS,USGS,42-116-14cbc01  JH-3,GW,433602.9,1104434.71,43.60073657,-110.7437391,G,R,NAD27,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6412.22,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080813.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.23,60.23,D,8664DEF00
996,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000301,Sample-Routine,Water,Groundwater,2020-08-20,10:00:00,MDT,,,,51.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433603110443501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Carbon dioxide,Total,7.3,mg/l,,Accepted,,Actual,,,,,,,405,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,USGS,42-116-14cbc01  JH-3,GW,433602.9,1104434.71,43.60073657,-110.7437391,G,R,NAD27,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6412.22,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080813.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.23,60.23,D,8664DEF00
997,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000301,Sample-Routine,Water,Groundwater,2020-08-20,10:00:00,MDT,,,,51.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433603110443501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Carbonate,Dissolved,0.1,mg/l,,Accepted,,Actual,,,,,,,452,,,,,,ASM01,USGS,"Alkalinity, IPT, Hach, ASM","Rounds, 2007, Alkalinity calculation methods",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,USGS,42-116-14cbc01  JH-3,GW,433602.9,1104434.71,43.60073657,-110.7437391,G,R,NAD27,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6412.22,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080813.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.23,60.23,D,8664DEF00
998,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02000301,Sample-Routine,Water,Groundwater,2020-08-20,10:00:00,MDT,,,,51.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433603110443501,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Bicarbonate,Dissolved,163.0,mg/l,,Accepted,,Actual,,,,,,,453,,,,,,ASM01,USGS,"Alkalinity, IPT, Hach, ASM","Rounds, 2007, Alkalinity calculation methods",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,USGS,42-116-14cbc01  JH-3,GW,433602.9,1104434.71,43.60073657,-110.7437391,G,R,NAD27,NAD83,56,56,39,US,SWNWSWS14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6412.22,L,0.5,NAVD88,17040101,,T,NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN,20080813.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.23,60.23,D,8664DEF00
