,OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,staid,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName,datetime,ValueAndUnits,agency_cd,station_nm,site_tp_cd,lat_va,long_va,dec_lat_va,dec_long_va,coord_meth_cd,coord_acy_cd,coord_datum_cd,dec_coord_datum_cd,district_cd,state_cd,county_cd,country_cd,land_net_ds,map_nm,map_scale_fc,alt_va,alt_meth_cd,alt_acy_va,alt_datum_cd,huc_cd,basin_cd,topo_cd,instruments_cd,construction_dt,inventory_dt,drain_area_va,contrib_drain_area_va,tz_cd,local_time_fg,reliability_cd,gw_file_cd,nat_aqfr_cd,aqfr_cd,aqfr_type_cd,well_depth_va,hole_depth_va,depth_src_cd,project_no
2021,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Not Detected,Ammonia and ammonium,Dissolved,,,,Accepted,,Actual,,,,,,,p00608,,,,,,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2022-06-16,,Detection limit by DQCALC,0.02,mg/l as N,,NWIS,2022-05-23 18:00:00,No Value,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2022,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Not Detected,Nitrite,Dissolved,,,,Accepted,,Actual,,,,,,,p00613,,,,,,DZ001,USGS,"Nitrite, wf, DA, diazo",,"USGS-National Water Quality Lab, Denver, CO",2022-06-16,,Detection limit by DQCALC,0.001,mg/l as N,,NWIS,2022-05-23 18:00:00,No Value,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2023,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Nitrate,Dissolved,0.15,mg/l as N,,Accepted,,Actual,,,,,,,p00618,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2022-05-23 18:00:00,0.15 mg/l as N,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2028,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Hardness, Ca, Mg",,116.0,mg/l CaCO3,,Accepted,,Actual,,,,,,,p00900,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2022-05-23 18:00:00,116.0 mg/l CaCO3,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2025,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Orthophosphate,Dissolved,0.054,mg/l asPO4,,Accepted,,Actual,,,,,,,p00660,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2022-05-23 18:00:00,0.054 mg/l asPO4,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2026,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Orthophosphate,Dissolved,0.018,mg/l as P,,Accepted,,Actual,,,,,,,p00671,,,,,,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2022-06-16,,Detection limit by DQCALC,0.004,mg/l as P,,NWIS,2022-05-23 18:00:00,0.018 mg/l as P,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2027,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Organic carbon,Dissolved,0.52,mg/l,,Accepted,,Actual,,,,,,,p00681,,,,,,CMB15,USGS,"DOC, wf, 0.45 um cap, combust IR",USGS NWQL Rapi-Note 17-21,"USGS-National Water Quality Lab, Denver, CO",2022-06-03,,Blank-adjusted method detect limit,0.23,mg/l,,NWIS,2022-05-23 18:00:00,0.52 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2020,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,Not Detected,Organic Nitrogen,Dissolved,,,,Accepted,,Actual,,,,,,,p00607,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,Historical Lower Reporting Limit,0.06,mg/l,,NWIS,2022-05-23 18:00:00,No Value,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2024,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.15,mg/l as N,,Accepted,,Actual,,,,,,Hold time parameters were exceeded during the collection to analysis phase of sample processing.,p00631,,,,,,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2022-06-24,holding time exceededsee result laboratory comment,Detection limit by DQCALC,0.04,mg/l as N,,NWIS,2022-05-23 18:00:00,0.15 mg/l as N,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2019,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Bicarbonate,Dissolved,138.0,mg/l,,Accepted,,Actual,,,,,,,p00453,,,,,,ASM01,USGS,"Alkalinity, IPT, Hach, ASM","Rounds, 2007, Alkalinity calculation methods",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2022-05-23 18:00:00,138.0 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2008,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Temperature, air, deg C",,14.0,deg C,,Accepted,,Actual,,,,,,,p00020,,,,,,THM05,USGS,"Temperature, air, liq-in-glass","USGS National Field Manual, Chapter A6.1",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2022-05-23 18:00:00,14.0 deg C,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2017,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Carbon dioxide,Total,7.9,mg/l,,Accepted,,Actual,,,,,,,p00405,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2022-05-23 18:00:00,7.9 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2016,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,pH,Total,8.1,std units,,Accepted,,Actual,,,,,,,p00403,,,,,,EL006,USGS,"pH, lab, auto glass electrode","USGS TWRI 5-A1/1989, p 363","USGS-National Water Quality Lab, Denver, CO",2022-06-01,,Lower Reporting Limit,0.1,std units,,NWIS,2022-05-23 18:00:00,8.1 std units,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2015,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,pH,Total,7.5,std units,,Accepted,,Actual,,,,,,,p00400,,,,,,PROBE,USGS,"pH, field, electrometric","USGS National Field Manual, Chapter A6.4",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2022-05-23 18:00:00,7.5 std units,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2014,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Oxygen,Dissolved,80.0,% saturatn,,Accepted,,Actual,,,,,,,p00301,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2022-05-23 18:00:00,80.0 % saturatn,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2013,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Oxygen,Dissolved,7.4,mg/l,,Accepted,,Actual,,,,,,,p00300,,,,,,LUMIN,USGS,"Diss oxygen, luminescence sensor",ASTM,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2022-05-23 18:00:00,7.4 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2012,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Acidity, (H+)",Total,4e-05,mg/l,,Accepted,,Actual,,,,,,,p00191,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2022-05-23 18:00:00,4e-05 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2011,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Specific conductance,Total,249.0,uS/cm @25C,,Accepted,,Actual,,,25 deg C,,,,p00095,,,,,,SC001,USGS,Specific conductance sensor,"USGS National Field Manual, Chapter A6.3",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2022-05-23 18:00:00,249.0 uS/cm @25C,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2010,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Flow rate, instantaneous",,0.3,gal/min,,Accepted,,Actual,,,,,,,p00059,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2022-05-23 18:00:00,0.3 gal/min,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2009,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Barometric pressure,,601.0,mm/Hg,,Accepted,,Actual,,,,,,,p00025,,,,,,BAROM,USGS,"Atmospheric pressure, barometer",USGS National Field Manual,U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2022-05-23 18:00:00,601.0 mm/Hg,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2029,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Hardness, non-carbonate",Dissolved,2.0,mg/l CaCO3,,Accepted,,Actual,,,,,,,p00904,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2022-05-23 18:00:00,2.0 mg/l CaCO3,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2018,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Carbonate,Dissolved,0.5,mg/l,,Accepted,,Actual,,,,,,,p00452,,,,,,ASM01,USGS,"Alkalinity, IPT, Hach, ASM","Rounds, 2007, Alkalinity calculation methods",U.S. Geological Survey-Water Resources Discipline,,,,,,,NWIS,2022-05-23 18:00:00,0.5 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2030,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,Calcium,Dissolved,34.5,mg/l,,Accepted,,Actual,,,,,,,p00915,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)","USGS OF 93-125, p 101","USGS-National Water Quality Lab, Denver, CO",2022-06-09,,Detection limit by DQCALC,0.02,mg/l,,NWIS,2022-05-23 18:00:00,34.5 mg/l,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
2042,USGS-WY,USGS Wyoming Water Science Center,nwiswy.01.02200155,Sample-Routine,Water,Groundwater,2022-05-23,18:00:00,MDT,,,,49.0,feet,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-433615110440001,,,Not applicable,Not applicable,4047,USGS parameter code 82398,Submersible gear pump,Submersible gear pump,,"Depth, from ground surface to well water level",,14.1,m,,Accepted,,Actual,,,,,,,p30210,,,,,,ALGOR,USGS,Computation by NWIS algorithm,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,NWIS,2022-05-23 18:00:00,14.1 m,USGS,42-116-14acc01 JH-1,GW,433614.8,1104359.56,43.6040424,-110.7339749,G,R,NAD27,NAD83,56,56,39,US,SWSWNES14 T42N  R116W 6,GROS VENTRE JUNCTION,24000,6422.46,L,0.5,NAVD88,17040101,,T,YNNNYNNNNNNNNNNNYNNNNNNNNNNNNN,20080731.0,20080916,,,MST,Y,C,YY   Y,N100ALLUVL,111TRRC,U,60.36,60.36,D,8664DEF00
